Mutation,Value
CTNNB1,0.06759372021757089
KRAS,0.05889076067566904
PTEN,0.05305220127483753
TP53,0.050387734226557804
ARID1A,0.049902253066091154
PPP2R1A,0.046701665477576766
BCOR,0.0305710731115698
RPL22,0.023475950970409082
JAK1,0.01528686895068951
ESRP1,0.013306569100120584
ACVR2A,0.012454635809216259
ARID5B,0.011964273563488179
CD93,0.011805285246255088
CTCF,0.01159401655506785
RNF43,0.010269484067393886
DOCK3,0.010060555009980748
BCL11B,0.010011338045797078
FGFR2,0.009760531893010628
WASF1,0.00949081407428726
CTNNA2,0.008166796363654685
NFE2L2,0.008163653176444163
ZFHX3,0.007952717095479735
AMMECR1,0.0077761939173967174
NRK,0.006775498540216348
ZNF609,0.006555597948674875
ZBTB20,0.006544162737809872
ASH1L,0.006446715734384239
DTNA,0.006169160421973666
CCND1,0.006077587180643435
MAF,0.005906007822482922
DAZAP1,0.00579292366526253
NIPBL,0.005724531121216949
FBN2,0.005626252428121576
PTENP1,0.005489010940803138
RBFOX1,0.005038196343918999
TTK,0.004998465183526136
SYNE1,0.004977459829076388
TNRC6B,0.004614617864392096
DYNC2LI1,0.004458836287381094
NF1,0.004433169338970133
HAS2,0.004230330422406923
TRIM9,0.0042182116831062525
RC3H1,0.00420890286958086
EPN2,0.00399398385479616
DDHD1,0.0038799169112886662
CXCL5,0.0037201575468820036
NCOA3,0.003667231606862938
QKI,0.0036567579523043904
MAN2A1,0.003612377084154086
KCNMA1,0.0035690885404961142
PCDH9,0.003556517505573933
CSMD3,0.003476036184066312
DMTN,0.003250342849832285
MBD6,0.003248402226131736
CPEB2,0.0031292247500217334
CHD3,0.0031240912230083334
TP63,0.003075497017372396
ST8SIA4,0.003008274862192889
ZNRF1,0.002982420205794445
G3BP1,0.002966602679316168
RNF2,0.0029591639697750314
DRD5,0.002882355678726323
NOL4,0.0028619460363749046
CSNK1G1,0.0027902418384530996
ZMIZ1,0.002759256172201453
AMOT,0.002752890214259444
PAX6,0.0027069660595004925
SCAF4,0.0026570867687117543
KCNA4,0.002604352312981338
FBXO48,0.0025790142387112063
BCL11A,0.0025659665970911845
NCOR2,0.0025472439570956478
ELMSAN1,0.002544735179533018
INPPL1,0.0025292546304817197
PID1,0.0025167424029009793
GRIA2,0.0025093039163092907
KLF3,0.0024148690216068496
FAM46A,0.002382738855346721
DYNC1LI2,0.002343109467890341
IRX3,0.002331039149623731
DDX27,0.002277856896670402
CAMSAP2,0.0021597568089389307
ZXDB,0.00214059186213616
IQSEC2,0.002139944042969335
COL11A1,0.0021186490172031692
SETD1B,0.0020900125528410386
MED13,0.0020810635103511114
ASXL2,0.00205494688057312
SHC1,0.002049563175440774
KMT2C,0.0020293089760472244
LMAN1,0.0020157760333821754
ZNF618,0.0019984514121779355
MRI1,0.00199105870259925
BTBD7,0.001982871394154274
DDX17,0.0019508668219525998
KIAA1024,0.0019447779656982433
FAM186A,0.0019350631565096823
NT5M,0.0019314023505808448
HSD3B1,0.0018712389396461965
NEXN,0.001818464208532898
FXR1,0.0018113145141850629
CLVS1,0.0018083795856538671
PLAG1,0.0017887327571168314
ZNF716,0.001763034318816458
DONSON,0.0017438132107672171
PIK3R2,0.0017259379316858356
XKR6,0.0017165827134650701
FAT1,0.0017100414486614644
ALKBH8,0.0017088026802253395
FRYL,0.0017003553211271862
SPRED1,0.0016754287381253302
KANSL1,0.0016636774053025846
PDCD6IP,0.0016479534544226232
BCORL1,0.001644607715978489
KIAA2026,0.0016303208455283763
POF1B,0.0016265021651466402
PPP1R12A,0.0015956718775877814
RBM25,0.0015667551763399582
TNRC18,0.0015375854592100699
FAHD2A,0.0015361972229960346
BTBD11,0.001525978790745706
AFF1,0.0014924601408406557
ATPAF1,0.0014764961717754687
MMP16,0.001459439862830761
TTC3,0.0014268175475513625
CDC25C,0.001409173157570197
KBTBD8,0.0013997443013689592
SMC2,0.0013923199921689658
TRPS1,0.0013903448697065895
DNAJC14,0.0013855770603567017
ZC3H18,0.0013832628707795436
ZBTB46,0.001372211822217371
DUT,0.0013358527188818603
SENP1,0.001324017322987013
FOXJ3,0.001297234990304173
ANKRD13C,0.0012880943992272737
PCNP,0.0012750777423713338
NOC3L,0.0012543852708050717
DZIP1,0.0012516373460175376
C3orf70,0.0012495376135702463
KCNH2,0.0012470271594082582
CLASP1,0.0012440620568518284
HIVEP1,0.0012195159151386719
LSM2,0.0012008053851621805
HMBOX1,0.0011988917418796015
NSD1,0.0011967976328326724
ZNF626,0.0011958990812913708
AKAP7,0.0011950141209066184
MUM1L1,0.0011633677546052908
ARF5,0.001153586657371748
FOXP1,0.001135113667705003
CLCN5,0.001120656301716678
BMP2,0.0011148784412117762
SNX20,0.0011058676853251998
ZMYM4,0.0010891239821378769
RNF165,0.0010838138269727762
ENO4,0.001082736576433884
SH3D19,0.001081765690852527
CNOT7,0.0010759741052791618
NLGN1,0.0010711027478205268
UPF3A,0.001050502082919967
CIT,0.0010483040296513494
GLTSCR1,0.0010221539144939942
LRRN3,0.0010206878245117004
GFRA2,0.0010163201746230517
ZNRF3,0.001015850853792544
RTKN2,0.001012524805815908
LOXHD1,0.0010089522245326503
ZNF644,0.0010086053320230229
SLC35G1,0.0010061255198977037
TIMP3,0.0009812191217059083
SHCBP1L,0.0009740938686934829
HAND2,0.0009648959323291585
CWF19L2,0.0009576246173618293
HNRNPR,0.0009455779857691282
ONECUT1,0.0009289960270468494
FAM126B,0.0009287720011317219
DYRK1A,0.0009234829771754491
RAB14,0.0009157398669160199
SRRM2,0.0009152031238689862
SMURF1,0.0009139306778183027
HDAC4,0.0009094744403758495
ANKHD1,0.0009045947670113023
ZBTB34,0.000892574787160519
POU4F2,0.0008910853206780683
GPAT2,0.000889031364869105
TCEAL1,0.0008813223166353784
MAX,0.0008789882325607135
DET1,0.0008755922718142417
GRHL3,0.0008666781817732192
MEF2C,0.0008646461865649887
BAZ2B,0.000859747880037936
WDR33,0.0008579962515729642
RAB1B,0.0008576254327935136
SPATA6,0.0008519959634989082
SNX9,0.0008427401523697145
MARK1,0.0008355427347647615
NR4A2,0.0008352574487661675
RAC1,0.0008351449477414432
RHOBTB3,0.0008322193303772072
SEPHS1,0.0008260492808538302
RBM12B,0.0008231004047344128
NRIP1,0.0008130594536004067
FOXP2,0.0008049034724892105
API5,0.0008041164236727843
PLCXD3,0.0008007685341463361
DNAJC7,0.0007935554654385225
LPHN3,0.0007922706658932119
GOLT1B,0.0007874090063561698
ADNP2,0.0007850894533994243
KIAA0355,0.0007800186406208306
TRIM2,0.0007783288211657284
LRRC4,0.0007767426010176864
SUGP2,0.0007700584337729377
KRT28,0.000761873084436438
MEX3A,0.0007576018517663674
BCL7A,0.0007488619454588209
WIPF1,0.0007411366361292861
MFRP,0.000738716590750096
SND1,0.0007123712305518774
TCF4,0.0007117409811841731
SOX9,0.0007100334853767606
ELOVL6,0.0007002916847835948
FAM19A2,0.000699958270566314
MBNL1,0.0006986219155274959
ZNF134,0.0006976624992147432
COLGALT2,0.0006951588585010993
CNNM4,0.0006843670112914603
MAGI1,0.0006819306519955263
GRSF1,0.0006795325237883007
VPS13A,0.0006781925781275458
AVEN,0.0006778921009843951
ADAR,0.0006762783728445636
CNR1,0.0006734724284309697
OR7C1,0.0006710770137720362
TNFSF11,0.0006667919180729853
NAP1L1,0.0006589710576820137
GCNT2,0.0006575409722195353
OSBPL9,0.0006508967358921655
ZNF503,0.0006471155522885803
PRRG1,0.0006439277747195258
BCAS3,0.0006402525559090725
MGAT3,0.000635116908534347
IFT20,0.0006316777677618159
ONECUT2,0.0006273039101033382
UNKL,0.0006268148070201748
DENND1C,0.0006249634019737396
TMOD3,0.0005924429156163115
DLG3,0.0005895388867701598
CASP7,0.0005847175502325004
SLC6A6,0.000570969914114138
KCND1,0.0005706675890679409
C2orf42,0.0005635720513720312
SIK1,0.0005576643328250966
TOX3,0.0005521019062789351
E2F7,0.0005493631571102434
SMARCC1,0.0005484497086760125
MAP3K2,0.0005471173258658025
LIN9,0.0005438106498297811
LCP2,0.0005435245713303838
FASN,0.0005357317614632059
POU2F3,0.0005347758589331666
KCNB2,0.0005272188076497392
ATRX,0.000525484274141954
SHC4,0.0005205794452238164
TFAP2B,0.000518451919139446
KDM5B,0.0005131912132799597
TCF20,0.0005077705207334843
HPS1,0.0005029346777607368
DOC2B,0.0005025489103395076
MYO1A,0.000499167239720535
POU3F2,0.0004884186335764344
STX17,0.00048112941916112964
C12orf29,0.0004790607424486868
METTL2A,0.00047727119343157694
LCOR,0.00047671688731492864
DCBLD2,0.0004743634680896241
CHRM4,0.0004717087432455263
KPNB1,0.00047128552505805687
EMX2,0.00046822696446723153
